id,etch_run_id,pressure,pressure_unit,temp_chuck,temp_chuck_unit,bias_power,bias_power_unit,source_power,source_power_unit,gas_flow_total,gas_flow_total_unit,helium_backside_pressure,helium_backside_pressure_unit
9036,RUN_L20260202_L1P1_0036_L02,30.3,mTorr,60.4,C,806,W,1221,W,299,sccm,9.8,Torr
9037,RUN_L20260202_L1P1_0037_L01,30,mTorr,59,C,816,W,1150,W,305,sccm,10.2,Torr
9038,RUN_L20260202_L1P1_0038_L01,31.1,mTorr,60.5,C,800,W,1179,W,294,sccm,9.9,Torr
9039,RUN_L20260202_L1P1_0039_L01,30.6,mTorr,59.9,C,824,W,1179,W,304,sccm,10.5,Torr
9040,RUN_L20260202_L1P1_0040_L02,30,mTorr,59.8,C,796,W,1194,W,303,sccm,10.5,Torr
9041,RUN_L20260202_L1P1_0041_L02,30.2,mTorr,59.3,C,780,W,1167,W,299,sccm,9.6,Torr
9042,RUN_L20260202_L1P1_0042_L02,30.2,mTorr,60,C,800,W,1214,W,304,sccm,10.1,Torr
9043,RUN_L20260202_L1P1_0043_L01,30.3,mTorr,60,C,802,W,1179,W,302,sccm,9.9,Torr
9044,RUN_L20260202_L1P1_0044_L01,28.5,mTorr,59.3,C,798,W,1218,W,303,sccm,10.1,Torr
9045,RUN_L20260202_L1P1_0045_L01,29.8,mTorr,59.3,C,826,W,1200,W,303,sccm,10.2,Torr
9046,RUN_L20260202_L1P1_0046_L02,28.8,mTorr,60.2,C,816,W,1171,W,300,sccm,9.6,Torr
9047,RUN_L20260202_L1P1_0047_L02,31,mTorr,60.4,C,771,W,1242,W,297,sccm,9.7,Torr
9048,RUN_L20260202_L1P1_0048_L02,30,mTorr,60.1,C,831,W,1243,W,297,sccm,9.7,Torr
9049,RUN_L20260202_L1P1_0049_L01,29.8,mTorr,60.6,C,745,W,1209,W,299,sccm,9.8,Torr
9050,RUN_L20260202_L1P1_0050_L01,30.7,mTorr,60,C,843,W,1193,W,304,sccm,9.8,Torr
9051,RUN_L20260202_L1P1_0051_L01,30.3,mTorr,60,C,794,W,1168,W,303,sccm,10.2,Torr
9052,RUN_L20260202_L1P1_0052_L02,29.1,mTorr,59.5,C,796,W,1232,W,305,sccm,10.1,Torr
9053,RUN_L20260202_L1P1_0053_L02,29.9,mTorr,59.2,C,799,W,1225,W,306,sccm,9.7,Torr
9054,RUN_L20260202_L1P1_0054_L02,29.7,mTorr,60.9,C,808,W,1176,W,299,sccm,9.9,Torr
9055,RUN_L20260202_L1P1_0055_L01,28.6,mTorr,60.6,C,800,W,1179,W,310,sccm,9.3,Torr
9056,RUN_L20260202_L1P1_0056_L01,29.4,mTorr,59.3,C,797,W,1214,W,299,sccm,10.6,Torr
9057,RUN_L20260202_L1P1_0057_L01,29.9,mTorr,60.1,C,826,W,1165,W,298,sccm,10,Torr
9058,RUN_L20260202_L1P1_0058_L02,29.9,mTorr,59.9,C,811,W,1181,W,302,sccm,10.3,Torr
9059,RUN_L20260202_L1P1_0059_L02,28.8,mTorr,59.9,C,781,W,1169,W,302,sccm,10.2,Torr
9060,RUN_L20260202_L1P1_0060_L02,30.9,mTorr,59.8,C,815,W,1170,W,296,sccm,10,Torr
9061,RUN_L20260202_L1P1_0061_L01,29.9,mTorr,60.2,C,810,W,1178,W,299,sccm,9.3,Torr
9062,RUN_L20260202_L1P1_0062_L01,30,mTorr,60.4,C,789,W,1227,W,298,sccm,9.8,Torr
9063,RUN_L20260202_L1P1_0063_L01,30.3,mTorr,60.2,C,816,W,1147,W,301,sccm,10.1,Torr
9064,RUN_L20260202_L1P1_0064_L02,29.4,mTorr,59.9,C,797,W,1213,W,304,sccm,10,Torr
9065,RUN_L20260202_L1P1_0065_L02,30.4,mTorr,59.9,C,796,W,1208,W,299,sccm,10.3,Torr
9066,RUN_L20260202_L1P1_0066_L02,29.7,mTorr,60.5,C,795,W,1229,W,303,sccm,10,Torr
9067,RUN_L20260202_L1P1_0067_L01,29.3,mTorr,60.2,C,751,W,1208,W,293,sccm,10.6,Torr
9068,RUN_L20260202_L1P1_0068_L01,30.5,mTorr,60,C,789,W,1189,W,304,sccm,9.7,Torr
9069,RUN_L20260202_L1P1_0069_L01,31.2,mTorr,60,C,814,W,1176,W,298,sccm,10.2,Torr
9070,RUN_L20260202_L1P1_0070_L02,30.6,mTorr,60.2,C,800,W,1230,W,298,sccm,9.7,Torr
9071,RUN_L20260202_L1P1_0071_L02,30.7,mTorr,59.8,C,774,W,1215,W,302,sccm,10.3,Torr
9072,RUN_L20260202_L1P1_0072_L02,29.6,mTorr,60.4,C,819,W,1185,W,302,sccm,9.8,Torr
9073,RUN_L20260202_L1P1_0073_L01,28.7,mTorr,59.5,C,794,W,1227,W,299,sccm,9.5,Torr
9074,RUN_L20260202_L1P1_0074_L01,31.2,mTorr,59.8,C,776,W,1187,W,296,sccm,9.6,Torr
9075,RUN_L20260202_L1P1_0075_L01,31.6,mTorr,60.3,C,844,W,1200,W,298,sccm,9.9,Torr
9076,RUN_L20260202_L1P1_0076_L02,31.2,mTorr,59.4,C,779,W,1182,W,300,sccm,10.5,Torr
9077,RUN_L20260202_L1P1_0077_L02,29.7,mTorr,59.2,C,818,W,1216,W,302,sccm,10.2,Torr
9078,RUN_L20260202_L1P1_0078_L02,29.1,mTorr,60,C,785,W,1170,W,296,sccm,10.1,Torr
9079,RUN_L20260202_L1P1_0079_L01,29.1,mTorr,59.2,C,803,W,1191,W,297,sccm,10,Torr
9080,RUN_L20260202_L1P1_0080_L01,28.7,mTorr,59.4,C,782,W,1180,W,301,sccm,9.7,Torr
9081,RUN_L20260202_L1P1_0081_L01,29.9,mTorr,60.4,C,775,W,1208,W,300,sccm,9.7,Torr
9082,RUN_L20260202_L1P1_0082_L02,31.3,mTorr,59.9,C,810,W,1212,W,301,sccm,9.8,Torr
9083,RUN_L20260202_L1P1_0083_L02,29.9,mTorr,60.6,C,808,W,1167,W,287,sccm,9.8,Torr
9084,RUN_L20260202_L1P1_0084_L02,30.2,mTorr,59.4,C,823,W,1212,W,299,sccm,9.8,Torr
9085,RUN_L20260202_L1P1_0085_L01,31.1,mTorr,60,C,799,W,1156,W,304,sccm,9.7,Torr
9086,RUN_L20260202_L1P1_0086_L01,29.7,mTorr,60.2,C,844,W,1266,W,297,sccm,10,Torr
9087,RUN_L20260202_L1P1_0087_L01,31.6,mTorr,59.4,C,805,W,1185,W,302,sccm,9.8,Torr
9088,RUN_L20260202_L1P1_0088_L02,31.6,mTorr,60.5,C,811,W,1231,W,294,sccm,10.3,Torr
9089,RUN_L20260202_L1P1_0089_L02,29.9,mTorr,60.3,C,773,W,1206,W,292,sccm,10.3,Torr
9090,RUN_L20260202_L1P1_0090_L02,29.5,mTorr,59.2,C,788,W,1207,W,302,sccm,10.2,Torr
9091,RUN_L20260202_L1P1_0091_L01,30.6,mTorr,60,C,810,W,1165,W,300,sccm,10.1,Torr
9092,RUN_L20260202_L1P1_0092_L01,29.7,mTorr,60.2,C,798,W,1225,W,298,sccm,9.5,Torr
9093,RUN_L20260202_L1P1_0093_L01,29.1,mTorr,59.7,C,804,W,1201,W,304,sccm,10.7,Torr
9094,RUN_L20260202_L1P1_0094_L02,31,mTorr,59.3,C,784,W,1214,W,298,sccm,9.9,Torr
9095,RUN_L20260202_L1P1_0095_L02,31,mTorr,60.1,C,802,W,1197,W,297,sccm,10.2,Torr
9096,RUN_L20260202_L1P1_0096_L02,30.1,mTorr,61.1,C,802,W,1204,W,296,sccm,10.2,Torr
9097,RUN_L20260202_L1P1_0097_L01,29,mTorr,59.8,C,776,W,1173,W,295,sccm,9.7,Torr
9098,RUN_L20260202_L1P1_0098_L01,29,mTorr,60.8,C,813,W,1195,W,302,sccm,9.8,Torr
9099,RUN_L20260202_L1P1_0099_L01,30.1,mTorr,59.6,C,766,W,1187,W,298,sccm,10.1,Torr
9100,RUN_L20260202_L1P1_0100_L02,29.6,mTorr,60.1,C,804,W,1179,W,306,sccm,9.5,Torr
9101,RUN_L20260202_L1P1_0101_L02,29.7,mTorr,60.4,C,835,W,1204,W,285,sccm,10,Torr
9102,RUN_L20260202_L1P1_0102_L02,30.8,mTorr,60,C,814,W,1211,W,305,sccm,9.3,Torr
9103,RUN_L20260202_L1P1_0103_L01,30.6,mTorr,59.9,C,813,W,1208,W,302,sccm,10,Torr
9104,RUN_L20260202_L1P1_0104_L01,31.1,mTorr,60.4,C,782,W,1197,W,300,sccm,10.4,Torr
9105,RUN_L20260202_L1P1_0105_L01,29.2,mTorr,60.9,C,835,W,1212,W,294,sccm,10,Torr
9106,RUN_L20260202_L1P1_0106_L02,29.7,mTorr,60.2,C,828,W,1207,W,292,sccm,9.6,Torr
9107,RUN_L20260202_L1P1_0107_L02,30.6,mTorr,59.7,C,783,W,1203,W,304,sccm,9.8,Torr
9108,RUN_L20260202_L1P1_0108_L02,30.4,mTorr,59.9,C,791,W,1205,W,301,sccm,10.2,Torr
9109,RUN_L20260202_L1P1_0109_L01,31.2,mTorr,61.3,C,825,W,1235,W,301,sccm,10.1,Torr
9110,RUN_L20260202_L1P1_0110_L01,30.3,mTorr,60.1,C,836,W,1164,W,299,sccm,10.1,Torr
9111,RUN_L20260202_L1P1_0111_L01,31.5,mTorr,59.7,C,775,W,1190,W,304,sccm,9.9,Torr
9112,RUN_L20260202_L1P1_0112_L02,30.4,mTorr,59.4,C,780,W,1210,W,297,sccm,9.8,Torr
9113,RUN_L20260202_L1P1_0113_L02,30.8,mTorr,59.1,C,797,W,1153,W,298,sccm,10,Torr
9114,RUN_L20260202_L1P1_0114_L02,29.7,mTorr,60.2,C,757,W,1241,W,299,sccm,10,Torr
9115,RUN_L20260202_L1P1_0115_L01,30,mTorr,60.3,C,800,W,1208,W,299,sccm,10.3,Torr
9116,RUN_L20260202_L1P1_0116_L01,30.7,mTorr,59.8,C,824,W,1229,W,307,sccm,9.9,Torr
9117,RUN_L20260202_L1P1_0117_L01,31.3,mTorr,60,C,771,W,1234,W,294,sccm,10,Torr
9118,RUN_L20260202_L1P1_0118_L02,30.6,mTorr,59.4,C,803,W,1212,W,290,sccm,10,Torr
9119,RUN_L20260202_L1P1_0119_L02,29.9,mTorr,60.1,C,788,W,1133,W,293,sccm,10.7,Torr
9120,RUN_L20260202_L1P1_0120_L02,31.1,mTorr,60.2,C,833,W,1204,W,303,sccm,9.8,Torr
9121,RUN_L20260202_L1P1_0121_L01,28.2,mTorr,59.7,C,789,W,1206,W,299,sccm,9.9,Torr
9122,RUN_L20260202_L1P1_0122_L01,28.9,mTorr,60.8,C,830,W,1167,W,292,sccm,9.7,Torr
9123,RUN_L20260202_L1P1_0123_L01,30.5,mTorr,59.6,C,788,W,1146,W,300,sccm,10.4,Torr
9124,RUN_L20260202_L1P1_0124_L02,30,mTorr,60.1,C,815,W,1214,W,298,sccm,10.4,Torr
9125,RUN_L20260202_L1P1_0125_L02,30.5,mTorr,60.4,C,805,W,1163,W,303,sccm,9.9,Torr
9126,RUN_L20260202_L1P1_0126_L02,30.1,mTorr,60,C,797,W,1262,W,304,sccm,10.4,Torr
9127,RUN_L20260202_L1P1_0127_L01,30.5,mTorr,59.9,C,784,W,1208,W,313,sccm,10.1,Torr
9128,RUN_L20260202_L1P1_0128_L01,29.3,mTorr,59.3,C,806,W,1241,W,294,sccm,10.2,Torr
9129,RUN_L20260202_L1P1_0129_L01,30.5,mTorr,60.7,C,791,W,1201,W,291,sccm,9.7,Torr
9130,RUN_L20260202_L1P1_0130_L02,30.8,mTorr,59.9,C,786,W,1223,W,303,sccm,10,Torr
9131,RUN_L20260202_L1P1_0131_L02,31,mTorr,60.3,C,829,W,1202,W,305,sccm,10.6,Torr
9132,RUN_L20260202_L1P1_0132_L02,31.6,mTorr,60.3,C,811,W,1230,W,294,sccm,10.4,Torr
9133,RUN_L20260202_L1P1_0133_L01,30.2,mTorr,59.7,C,813,W,1139,W,294,sccm,10.2,Torr
9134,RUN_L20260202_L1P1_0134_L01,30.2,mTorr,59.9,C,792,W,1227,W,302,sccm,10.3,Torr
9135,RUN_L20260202_L1P1_0135_L01,28.8,mTorr,60.7,C,796,W,1220,W,309,sccm,10.7,Torr
9136,RUN_L20260202_L1P1_0136_L02,29.6,mTorr,59.4,C,795,W,1195,W,296,sccm,10.2,Torr
9137,RUN_L20260202_L1P1_0137_L02,29.8,mTorr,61.1,C,807,W,1188,W,300,sccm,9.8,Torr
9138,RUN_L20260202_L1P1_0138_L02,30.8,mTorr,59.6,C,813,W,1191,W,291,sccm,10.4,Torr
9139,RUN_L20260202_L1P1_0139_L01,29.5,mTorr,59.4,C,799,W,1208,W,299,sccm,10,Torr
9140,RUN_L20260202_L1P1_0140_L01,30.6,mTorr,60.1,C,784,W,1236,W,299,sccm,10.1,Torr
9141,RUN_L20260202_L1P1_0141_L01,30,mTorr,61.1,C,815,W,1184,W,307,sccm,10,Torr
9142,RUN_L20260202_L1P1_0142_L02,29.9,mTorr,59,C,801,W,1149,W,296,sccm,9.8,Torr
9143,RUN_L20260202_L1P1_0143_L02,30.2,mTorr,59.9,C,771,W,1275,W,303,sccm,10.1,Torr
9144,RUN_L20260202_L1P1_0144_L02,29.7,mTorr,60.2,C,757,W,1220,W,296,sccm,10.3,Torr
9145,RUN_L20260202_L1P1_0145_L01,29.7,mTorr,60,C,806,W,1188,W,300,sccm,10.2,Torr
9146,RUN_L20260202_L1P1_0146_L01,28.6,mTorr,60.2,C,783,W,1236,W,310,sccm,10.1,Torr
9147,RUN_L20260202_L1P1_0147_L01,29.8,mTorr,59.6,C,809,W,1228,W,309,sccm,9.9,Torr
9148,RUN_L20260202_L1P1_0148_L02,29.6,mTorr,59.7,C,784,W,1215,W,310,sccm,9.5,Torr
9149,RUN_L20260202_L1P1_0149_L02,29.6,mTorr,59.9,C,803,W,1186,W,302,sccm,10,Torr
9150,RUN_L20260202_L1P1_0150_L02,30.3,mTorr,59.4,C,792,W,1220,W,299,sccm,10.2,Torr
9151,RUN_L20260202_L1P1_0151_L01,30.5,mTorr,60,C,835,W,1233,W,301,sccm,9.4,Torr
9152,RUN_L20260202_L1P1_0152_L01,30.2,mTorr,59.8,C,819,W,1148,W,302,sccm,10,Torr
9153,RUN_L20260202_L1P1_0153_L01,30.8,mTorr,59.8,C,827,W,1207,W,302,sccm,10,Torr
9154,RUN_L20260202_L1P1_0154_L02,30.5,mTorr,60.2,C,800,W,1209,W,296,sccm,9.7,Torr
9155,RUN_L20260202_L1P1_0155_L02,29.8,mTorr,59.1,C,816,W,1208,W,296,sccm,10.2,Torr
9156,RUN_L20260202_L1P1_0156_L02,29.6,mTorr,59.9,C,802,W,1201,W,297,sccm,10.3,Torr
9157,RUN_L20260202_L1P1_0157_L01,30.3,mTorr,61.2,C,829,W,1236,W,305,sccm,10.5,Torr
9158,RUN_L20260202_L1P1_0158_L01,30.5,mTorr,59.5,C,799,W,1194,W,306,sccm,10,Torr
9159,RUN_L20260202_L1P1_0159_L01,31.1,mTorr,60.6,C,772,W,1200,W,316,sccm,10.4,Torr
9160,RUN_L20260202_L1P1_0160_L02,31,mTorr,60,C,760,W,1209,W,302,sccm,9.8,Torr
9161,RUN_L20260202_L1P1_0161_L02,29.6,mTorr,59.7,C,833,W,1195,W,296,sccm,9.9,Torr
9162,RUN_L20260202_L1P1_0162_L02,29.9,mTorr,59.3,C,810,W,1158,W,298,sccm,10.2,Torr
9163,RUN_L20260202_L1P1_0163_L01,30.5,mTorr,60.1,C,811,W,1206,W,299,sccm,9.8,Torr
9164,RUN_L20260202_L1P1_0164_L01,30.9,mTorr,60.7,C,830,W,1207,W,308,sccm,10,Torr
9165,RUN_L20260202_L1P1_0165_L01,30.8,mTorr,59.8,C,767,W,1189,W,304,sccm,10.3,Torr
9166,RUN_L20260202_L1P1_0166_L02,29.9,mTorr,60,C,793,W,1196,W,293,sccm,10,Torr
9167,RUN_L20260202_L1P1_0167_L02,29,mTorr,60.5,C,795,W,1105,W,300,sccm,9.7,Torr
9168,RUN_L20260202_L1P1_0168_L02,29.2,mTorr,60.2,C,815,W,1236,W,293,sccm,9.8,Torr
9169,RUN_L20260202_L1P1_0169_L01,30.2,mTorr,59.2,C,786,W,1227,W,303,sccm,9.9,Torr
9170,RUN_L20260202_L1P1_0170_L01,30.3,mTorr,60,C,776,W,1160,W,296,sccm,10.2,Torr
9171,RUN_L20260202_L1P1_0171_L01,29.1,mTorr,60.8,C,776,W,1180,W,297,sccm,9.9,Torr
9172,RUN_L20260202_L1P1_0172_L02,30,mTorr,60,C,823,W,1243,W,291,sccm,9.3,Torr
9173,RUN_L20260202_L1P1_0173_L02,30.5,mTorr,58.6,C,785,W,1165,W,304,sccm,10.2,Torr
9174,RUN_L20260202_L1P1_0174_L02,29.1,mTorr,60.2,C,789,W,1214,W,306,sccm,10.2,Torr
9175,RUN_L20260202_L1P1_0175_L01,30.9,mTorr,59.9,C,813,W,1185,W,297,sccm,9.7,Torr
9176,RUN_L20260202_L1P1_0176_L01,29.7,mTorr,59.1,C,786,W,1212,W,299,sccm,9.7,Torr
9177,RUN_L20260202_L1P1_0177_L01,31,mTorr,59.2,C,766,W,1202,W,298,sccm,10.4,Torr
9178,RUN_L20260202_L1P1_0178_L02,29.6,mTorr,60.5,C,768,W,1192,W,299,sccm,9.9,Torr
9179,RUN_L20260202_L1P1_0179_L02,29.2,mTorr,59.6,C,799,W,1212,W,296,sccm,10.2,Torr
9180,RUN_L20260202_L1P1_0180_L02,29.6,mTorr,59.5,C,810,W,1185,W,294,sccm,9.8,Torr
9181,RUN_L20260202_L1P1_0181_L01,29.9,mTorr,60,C,796,W,1146,W,307,sccm,10.2,Torr
9182,RUN_L20260202_L1P1_0182_L01,29.7,mTorr,59.7,C,809,W,1172,W,287,sccm,9.7,Torr
9183,RUN_L20260202_L1P1_0183_L01,29.8,mTorr,60.1,C,768,W,1169,W,303,sccm,10.1,Torr
9184,RUN_L20260202_L1P1_0184_L02,30.3,mTorr,59.9,C,769,W,1152,W,301,sccm,10.1,Torr
9185,RUN_L20260202_L1P1_0185_L02,29.9,mTorr,59.4,C,845,W,1211,W,308,sccm,9.4,Torr
9186,RUN_L20260202_L1P1_0186_L02,29.9,mTorr,59.7,C,825,W,1195,W,299,sccm,10,Torr
9187,RUN_L20260202_L1P1_0187_L01,28.6,mTorr,60.2,C,815,W,1211,W,298,sccm,9.8,Torr
9188,RUN_L20260202_L1P1_0188_L01,30.3,mTorr,60,C,787,W,1216,W,296,sccm,10.3,Torr
9189,RUN_L20260202_L1P1_0189_L01,29.9,mTorr,60,C,795,W,1223,W,302,sccm,10.1,Torr
9190,RUN_L20260202_L1P1_0190_L02,31.3,mTorr,61,C,800,W,1212,W,296,sccm,9.9,Torr
9191,RUN_L20260202_L1P1_0191_L02,29.2,mTorr,60.4,C,826,W,1171,W,294,sccm,10.5,Torr
9192,RUN_L20260202_L1P1_0192_L02,28.6,mTorr,60.4,C,808,W,1217,W,296,sccm,9.4,Torr
9193,RUN_L20260202_L1P1_0193_L01,30.5,mTorr,59.9,C,811,W,1207,W,295,sccm,10.6,Torr
9194,RUN_L20260202_L1P1_0194_L01,30.3,mTorr,60.1,C,797,W,1266,W,295,sccm,10.6,Torr
9195,RUN_L20260202_L1P1_0195_L01,29.2,mTorr,59.8,C,816,W,1200,W,300,sccm,9.9,Torr
9196,RUN_L20260202_L1P1_0196_L02,28.8,mTorr,60.4,C,806,W,1211,W,299,sccm,10.3,Torr
9197,RUN_L20260202_L1P1_0197_L02,31.2,mTorr,59.9,C,801,W,1197,W,303,sccm,10.1,Torr
9198,RUN_L20260202_L1P1_0198_L02,31.1,mTorr,60.1,C,785,W,1201,W,301,sccm,9.3,Torr
9199,RUN_L20260202_L1P1_0199_L01,28,mTorr,60.1,C,798,W,1199,W,294,sccm,10,Torr
9200,RUN_L20260202_L1P1_0200_L01,29.6,mTorr,60,C,778,W,1187,W,289,sccm,9.6,Torr
9201,RUN_L20260202_L1P1_0201_L01,31.3,mTorr,61.5,C,799,W,1205,W,295,sccm,9.6,Torr
9202,RUN_L20260202_L1P1_0202_L02,29.6,mTorr,59.7,C,802,W,1219,W,304,sccm,9.9,Torr
9203,RUN_L20260202_L1P1_0203_L02,29.6,mTorr,59.7,C,752,W,1187,W,304,sccm,9.9,Torr
9204,RUN_L20260202_L1P1_0204_L02,29.8,mTorr,60.3,C,795,W,1225,W,305,sccm,10.4,Torr
9205,RUN_L20260202_L1P1_0205_L01,29.1,mTorr,59.7,C,776,W,1221,W,304,sccm,9.8,Torr
9206,RUN_L20260202_L1P1_0206_L01,28.6,mTorr,59.9,C,810,W,1174,W,305,sccm,9.9,Torr
9207,RUN_L20260202_L1P1_0207_L01,30.8,mTorr,59.5,C,813,W,1171,W,302,sccm,10.4,Torr
9208,RUN_L20260202_L1P1_0208_L02,28.5,mTorr,60.2,C,791,W,1213,W,309,sccm,9.9,Torr
9209,RUN_L20260202_L1P1_0209_L02,30.2,mTorr,60.3,C,811,W,1182,W,301,sccm,9.8,Torr
9210,RUN_L20260202_L1P1_0210_L02,30.7,mTorr,59.8,C,812,W,1169,W,310,sccm,10.3,Torr
9211,RUN_L20260202_L1P1_0211_L01,28.8,mTorr,60.4,C,795,W,1252,W,297,sccm,10.2,Torr
9212,RUN_L20260202_L1P1_0212_L01,29.3,mTorr,59.1,C,831,W,1171,W,297,sccm,10,Torr
9213,RUN_L20260202_L1P1_0213_L01,31,mTorr,59.6,C,785,W,1154,W,299,sccm,10.3,Torr
9214,RUN_L20260202_L1P1_0214_L02,30.4,mTorr,59.9,C,829,W,1176,W,300,sccm,9.6,Torr
9215,RUN_L20260202_L1P1_0215_L02,29.5,mTorr,59.4,C,795,W,1207,W,298,sccm,9.8,Torr
9216,RUN_L20260202_L1P1_0216_L02,31,mTorr,59.1,C,783,W,1202,W,303,sccm,10.6,Torr
9217,RUN_L20260202_L1P1_0217_L01,31,mTorr,59.8,C,793,W,1257,W,299,sccm,9.1,Torr
9218,RUN_L20260202_L1P1_0218_L01,30.2,mTorr,60.3,C,778,W,1177,W,297,sccm,9.8,Torr
9219,RUN_L20260202_L1P1_0219_L01,29.3,mTorr,60.6,C,816,W,1207,W,298,sccm,9.6,Torr
9220,RUN_L20260202_L1P1_0220_L02,29.7,mTorr,59.7,C,768,W,1234,W,306,sccm,10,Torr
9221,RUN_L20260202_L1P1_0221_L02,30.2,mTorr,60.4,C,828,W,1180,W,302,sccm,10.2,Torr
9222,RUN_L20260202_L1P1_0222_L02,29.8,mTorr,60.3,C,781,W,1221,W,292,sccm,10.3,Torr
9223,RUN_L20260202_L1P1_0223_L01,30.8,mTorr,60.6,C,817,W,1145,W,308,sccm,9.9,Torr
9224,RUN_L20260202_L1P1_0224_L01,28.8,mTorr,59.8,C,800,W,1253,W,302,sccm,9.7,Torr
9225,RUN_L20260202_L1P1_0225_L01,28.8,mTorr,59.1,C,805,W,1230,W,303,sccm,9.6,Torr
9226,RUN_L20260202_L1P1_0226_L02,30.1,mTorr,60,C,788,W,1180,W,305,sccm,10,Torr
9227,RUN_L20260202_L1P1_0227_L02,29.6,mTorr,59.5,C,807,W,1225,W,305,sccm,10.6,Torr
9228,RUN_L20260202_L1P1_0228_L02,29.5,mTorr,59.6,C,803,W,1239,W,295,sccm,9.8,Torr
9229,RUN_L20260202_L1P1_0229_L01,28.6,mTorr,59.8,C,771,W,1161,W,295,sccm,10,Torr
9230,RUN_L20260202_L1P1_0230_L01,30,mTorr,59.8,C,781,W,1182,W,312,sccm,10,Torr
9231,RUN_L20260202_L1P1_0231_L01,30,mTorr,60.1,C,789,W,1240,W,297,sccm,9.9,Torr
9232,RUN_L20260202_L1P1_0232_L02,30.5,mTorr,60.4,C,785,W,1202,W,302,sccm,10.4,Torr
9233,RUN_L20260202_L1P1_0233_L02,30.1,mTorr,59.8,C,825,W,1213,W,308,sccm,10.4,Torr
9234,RUN_L20260202_L1P1_0234_L02,29.9,mTorr,60.2,C,800,W,1202,W,298,sccm,10.2,Torr
9235,RUN_L20260202_L1P1_0235_L01,30.9,mTorr,60,C,784,W,1227,W,298,sccm,10.3,Torr
9236,RUN_L20260202_L1P1_0236_L01,29,mTorr,60.5,C,790,W,1215,W,305,sccm,9.8,Torr
9237,RUN_L20260202_L1P1_0237_L01,30.4,mTorr,59.9,C,790,W,1203,W,301,sccm,9.7,Torr
9238,RUN_L20260202_L1P1_0238_L02,28.7,mTorr,60,C,794,W,1137,W,302,sccm,9.8,Torr
9239,RUN_L20260202_L1P1_0239_L02,29.3,mTorr,59.8,C,778,W,1219,W,300,sccm,10.1,Torr
9240,RUN_L20260202_L1P1_0240_L02,29,mTorr,59.9,C,784,W,1222,W,297,sccm,9.9,Torr
9241,RUN_L20260202_L1P1_0241_L01,30.6,mTorr,59.6,C,815,W,1163,W,298,sccm,10.2,Torr
9242,RUN_L20260202_L1P1_0242_L01,29.9,mTorr,59.6,C,804,W,1165,W,306,sccm,10,Torr
9243,RUN_L20260202_L1P1_0243_L01,30,mTorr,60.4,C,797,W,1216,W,299,sccm,9.6,Torr
9244,RUN_L20260202_L1P1_0244_L02,29.1,mTorr,59.5,C,800,W,1206,W,302,sccm,10.4,Torr
9245,RUN_L20260202_L1P1_0245_L02,29.8,mTorr,59.8,C,799,W,1141,W,295,sccm,9.8,Torr
9246,RUN_L20260202_L1P1_0246_L02,29.4,mTorr,60.5,C,796,W,1175,W,310,sccm,10.2,Torr
9247,RUN_L20260202_L1P1_0247_L01,30.3,mTorr,59.8,C,810,W,1209,W,302,sccm,9.7,Torr
9248,RUN_L20260202_L1P1_0248_L01,29.2,mTorr,60.4,C,809,W,1220,W,302,sccm,9.7,Torr
9249,RUN_L20260202_L1P1_0249_L01,31.1,mTorr,59.7,C,769,W,1182,W,305,sccm,9.7,Torr
9250,RUN_L20260202_L1P1_0250_L02,28.7,mTorr,59.5,C,797,W,1196,W,298,sccm,9.6,Torr
9251,RUN_L20260202_L1P1_0251_L02,29.4,mTorr,59.2,C,770,W,1174,W,306,sccm,9.6,Torr
9252,RUN_L20260202_L1P1_0252_L02,31.3,mTorr,60.7,C,813,W,1240,W,292,sccm,10.1,Torr
9253,RUN_L20260202_L1P1_0253_L01,29.7,mTorr,59.4,C,815,W,1205,W,297,sccm,9.7,Torr
9254,RUN_L20260202_L1P1_0254_L01,28.9,mTorr,60.4,C,788,W,1180,W,296,sccm,10.1,Torr
9255,RUN_L20260202_L1P1_0255_L01,30.2,mTorr,59.5,C,798,W,1165,W,291,sccm,10,Torr
9256,RUN_L20260202_L1P1_0256_L02,29.6,mTorr,60.7,C,758,W,1162,W,297,sccm,10.3,Torr
9257,RUN_L20260202_L1P1_0257_L02,29.3,mTorr,61.1,C,819,W,1254,W,300,sccm,9.7,Torr
9258,RUN_L20260202_L1P1_0258_L02,29.1,mTorr,59.2,C,814,W,1195,W,295,sccm,10.3,Torr
9259,RUN_L20260202_L1P1_0259_L01,32.2,mTorr,59.5,C,823,W,1188,W,294,sccm,9.7,Torr
9260,RUN_L20260202_L1P1_0260_L01,29.8,mTorr,60.4,C,830,W,1194,W,300,sccm,9.2,Torr
9261,RUN_L20260202_L1P1_0261_L01,28.5,mTorr,60.3,C,776,W,1181,W,300,sccm,10.1,Torr
9262,RUN_L20260202_L1P1_0262_L02,31.2,mTorr,60.4,C,818,W,1197,W,299,sccm,9.7,Torr
9263,RUN_L20260202_L1P1_0263_L02,30.5,mTorr,59.7,C,830,W,1201,W,294,sccm,10.4,Torr
9264,RUN_L20260202_L1P1_0264_L02,29.4,mTorr,61,C,770,W,1200,W,298,sccm,10.1,Torr
9265,RUN_L20260202_L1P1_0265_L01,29.3,mTorr,60.1,C,797,W,1162,W,297,sccm,10,Torr
